,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
57,-95,3,-527,69,-131,17,-552,44,-435,161,-156,14,-573,23,-175,7,-97,2,-539,57,-571,25,-573,23,-564,32,-161,9,-99,5,-76,3,-474,15,-97,4
58,-95,3,-527,69,-131,17,-552,44,-435,161,-156,14,-573,23,-175,7,-97,2,-539,57,-571,25,-573,23,-564,32,-161,9,-99,5,-76,4,-558,20,-97,4
59,-95,3,-527,69,-131,17,-552,44,-435,161,-156,14,-573,23,-175,7,-97,2,-539,57,-571,25,-573,23,-564,32,-161,9,-99,5,-147,5,-558,38,-97,4
60,-130,4,-527,69,-153,17,-552,44,-435,161,-182,15,-573,23,-175,7,-97,2,-539,57,-571,25,-573,23,-564,32,-161,9,-99,5,-147,5,-558,38,-101,5
61,-162,11,-527,69,-156,17,-552,44,-435,161,-209,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-99,5,-147,5,-558,38,-119,5
62,-193,70,-527,69,-156,17,-552,44,-435,161,-209,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-99,5,-147,5,-558,38,-119,5
63,-283,70,-527,69,-156,17,-552,44,-435,161,-209,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-99,5,-147,5,-558,38,-119,5
64,-373,70,-527,69,-156,17,-552,44,-435,161,-209,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-99,5,-147,5,-558,38,-119,5
65,-463,70,-527,69,-156,17,-552,44,-435,161,-209,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-99,5,-147,5,-558,38,-119,5
66,-526,70,-527,69,-156,17,-552,44,-435,161,-235,16,-573,23,-175,7,-98,2,-539,57,-571,25,-573,23,-564,32,-162,9,-100,5,-147,5,-558,38,-119,5
67,-526,70,-527,69,-164,17,-552,44,-435,161,-285,16,-573,23,-175,11,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
68,-526,70,-527,69,-164,17,-552,44,-435,161,-285,16,-573,23,-265,11,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
69,-526,70,-527,69,-164,17,-552,44,-435,161,-285,16,-573,23,-347,19,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
70,-526,70,-527,69,-164,17,-552,44,-435,161,-285,16,-573,23,-410,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
71,-526,70,-527,69,-164,17,-552,44,-435,161,-285,16,-573,23,-500,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
72,-526,70,-527,69,-165,18,-552,44,-435,161,-323,16,-573,23,-550,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
73,-526,70,-527,69,-255,18,-552,44,-435,161,-323,16,-573,23,-550,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
74,-526,70,-527,69,-345,18,-552,44,-435,161,-323,16,-573,23,-550,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
75,-526,70,-527,69,-435,18,-552,44,-435,161,-323,16,-573,23,-550,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
76,-526,70,-527,69,-525,18,-552,44,-435,161,-323,16,-573,23,-550,46,-102,2,-539,57,-571,25,-573,23,-564,32,-165,9,-108,5,-147,5,-558,38,-132,5
77,-526,70,-527,69,-540,56,-552,44,-435,161,-338,16,-573,23,-550,46,-103,2,-539,57,-571,25,-573,23,-564,32,-185,10,-108,5,-147,5,-558,38,-132,5
78,-526,70,-527,69,-540,56,-552,44,-435,161,-428,16,-573,23,-550,46,-103,2,-539,57,-571,25,-573,23,-564,32,-185,10,-108,5,-147,5,-558,38,-132,5
79,-526,70,-527,69,-540,56,-552,44,-435,161,-517,16,-573,23,-550,46,-103,2,-539,57,-571,25,-573,23,-564,32,-185,11,-108,5,-147,5,-558,38,-132,5
