,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
33,-525,71,-529,67,-363,50,-522,10,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-95,16,-99,12,-109,19,-76,6,-91,6,-78,3,-249,39,-68,4
34,-525,71,-529,67,-453,50,-522,10,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-95,16,-99,12,-109,19,-76,6,-91,6,-78,3,-249,39,-68,4
35,-525,71,-529,67,-543,50,-522,10,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-95,16,-99,12,-109,19,-76,6,-91,6,-78,3,-249,39,-68,4
36,-525,71,-529,67,-546,50,-522,10,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-95,16,-99,12,-109,19,-76,6,-91,6,-78,3,-336,39,-68,4
37,-525,71,-529,67,-546,50,-548,12,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-99,16,-99,12,-110,19,-76,6,-91,6,-78,3,-393,39,-68,4
38,-525,71,-529,67,-546,50,-551,23,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-109,16,-99,12,-110,19,-76,6,-91,6,-78,3,-459,39,-68,4
39,-525,71,-529,67,-546,50,-551,45,-97,20,-91,8,-107,14,-107,7,-91,3,-538,58,-109,16,-99,12,-113,19,-93,6,-91,6,-78,3,-507,39,-68,4
40,-525,71,-529,67,-546,50,-551,45,-99,20,-91,9,-108,14,-107,7,-91,3,-538,58,-109,16,-99,12,-144,19,-93,6,-91,6,-78,3,-557,39,-73,4
41,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-126,14,-107,7,-91,3,-538,58,-124,16,-117,12,-166,19,-93,6,-91,6,-78,3,-557,39,-73,4
42,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-126,14,-107,7,-91,3,-538,58,-124,16,-117,12,-256,19,-93,6,-91,6,-78,3,-557,39,-73,4
43,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-127,14,-107,7,-91,3,-538,58,-124,16,-117,12,-345,19,-93,6,-91,6,-78,3,-557,39,-73,4
44,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-127,14,-107,7,-91,3,-538,58,-124,16,-118,12,-433,20,-93,6,-91,6,-78,3,-557,39,-73,4
45,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-128,14,-107,7,-91,3,-538,58,-139,16,-118,12,-507,20,-93,6,-91,6,-78,3,-557,39,-73,4
46,-525,71,-529,67,-546,50,-551,45,-106,20,-101,9,-142,14,-107,7,-91,3,-538,58,-141,16,-128,12,-557,20,-103,10,-91,6,-78,3,-557,39,-73,4
47,-525,71,-529,67,-546,50,-551,45,-106,20,-109,9,-142,14,-107,7,-91,3,-538,58,-190,16,-129,12,-564,21,-103,11,-91,6,-78,3,-557,39,-96,4
48,-525,71,-529,67,-546,50,-551,45,-116,26,-109,9,-163,14,-107,7,-91,3,-538,58,-214,16,-145,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
49,-525,71,-529,67,-546,50,-551,45,-122,26,-109,9,-235,15,-107,7,-91,3,-538,58,-214,16,-156,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
50,-525,71,-529,67,-546,50,-551,45,-122,26,-112,9,-318,15,-107,7,-91,3,-538,58,-214,16,-160,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
51,-525,71,-529,67,-546,50,-551,45,-122,26,-112,9,-390,15,-107,7,-91,3,-538,58,-214,16,-178,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
52,-525,71,-529,67,-546,50,-551,45,-122,26,-112,9,-480,15,-107,7,-91,3,-538,58,-214,16,-178,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
53,-525,71,-529,67,-546,50,-551,45,-122,26,-113,9,-480,16,-107,7,-91,3,-538,58,-302,16,-178,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
54,-525,71,-529,67,-546,50,-551,45,-122,26,-113,9,-513,19,-107,7,-91,3,-538,58,-321,16,-213,12,-565,31,-103,11,-91,6,-80,3,-557,39,-96,4
55,-525,71,-529,67,-546,50,-551,45,-122,26,-113,9,-513,22,-107,7,-91,3,-538,58,-407,16,-213,12,-565,31,-103,11,-91,6,-81,3,-557,39,-96,4
56,-525,71,-529,67,-546,50,-551,45,-122,26,-113,9,-541,22,-107,7,-91,3,-538,58,-469,16,-213,12,-565,31,-103,11,-91,6,-81,3,-557,39,-96,4
57,-525,71,-529,67,-546,50,-551,45,-126,26,-116,9,-545,22,-107,7,-91,3,-538,58,-469,16,-288,12,-565,31,-107,11,-91,6,-81,3,-557,39,-96,4
58,-525,71,-529,67,-546,50,-551,45,-126,26,-116,9,-550,23,-107,7,-91,3,-538,58,-553,16,-288,12,-565,31,-107,11,-91,6,-81,3,-557,39,-96,4
59,-525,71,-529,67,-546,50,-551,45,-126,26,-122,9,-569,23,-107,7,-91,3,-538,58,-571,23,-325,14,-565,31,-107,11,-91,6,-82,3,-557,39,-96,4
60,-525,71,-529,67,-546,50,-551,45,-126,26,-122,9,-572,24,-107,7,-91,3,-538,58,-571,25,-409,14,-565,31,-107,11,-91,6,-82,3,-557,39,-96,4
61,-525,71,-529,67,-546,50,-551,45,-126,26,-122,9,-572,24,-107,7,-97,3,-538,58,-571,25,-491,16,-565,31,-107,11,-91,6,-82,3,-557,39,-96,4
62,-525,71,-529,67,-546,50,-551,45,-126,26,-127,9,-572,24,-107,7,-97,3,-538,58,-571,25,-571,21,-565,31,-107,11,-91,6,-82,3,-557,39,-96,4
63,-525,71,-529,67,-546,50,-551,45,-139,26,-148,10,-572,24,-107,7,-101,3,-538,58,-571,25,-573,23,-565,31,-132,11,-100,6,-92,4,-557,39,-98,4
64,-525,71,-529,67,-546,50,-551,45,-149,26,-167,13,-572,24,-107,7,-101,3,-538,58,-571,25,-573,23,-565,31,-134,11,-100,6,-145,4,-557,39,-101,4
65,-525,71,-529,67,-546,50,-551,45,-165,26,-187,13,-572,24,-107,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
66,-525,71,-529,67,-546,50,-551,45,-165,26,-187,13,-572,24,-197,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
67,-525,71,-529,67,-546,50,-551,45,-165,26,-187,13,-572,24,-287,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
68,-525,71,-529,67,-546,50,-551,45,-165,26,-187,13,-572,24,-377,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
69,-525,71,-529,67,-546,50,-551,45,-165,26,-187,13,-572,24,-467,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
70,-525,71,-529,67,-546,50,-551,45,-165,26,-191,15,-572,24,-551,45,-101,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-145,4,-557,39,-108,4
71,-525,71,-529,67,-546,50,-551,45,-243,26,-191,15,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-146,4,-557,39,-118,4
72,-525,71,-529,67,-546,50,-551,45,-333,26,-191,15,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-146,4,-557,39,-118,4
73,-525,71,-529,67,-546,50,-551,45,-421,28,-191,15,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-146,4,-557,39,-118,4
74,-525,71,-529,67,-546,50,-551,45,-430,109,-191,15,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-146,4,-557,39,-118,4
75,-525,71,-529,67,-546,50,-551,45,-430,166,-222,17,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-139,11,-104,6,-146,4,-557,39,-118,4
76,-525,71,-529,67,-546,50,-551,45,-430,166,-299,17,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-152,11,-104,6,-146,4,-557,39,-118,4
77,-525,71,-529,67,-546,50,-551,45,-430,166,-383,17,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-153,11,-109,6,-146,4,-557,39,-118,4
78,-525,71,-529,67,-546,50,-551,45,-430,166,-423,17,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-153,11,-159,6,-146,4,-557,39,-118,4
79,-525,71,-529,67,-546,50,-551,45,-430,166,-506,17,-572,24,-551,45,-102,3,-538,58,-571,25,-573,23,-565,31,-160,11,-159,6,-146,4,-557,39,-118,4
