,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17
35,-524,72,-527,69,-92,12,-551,45,-89,22,-96,10,-135,17,-67,4,-79,2,-538,58,-217,23,-116,8,-517,18,-97,10,-86,6,-98,5,-114,11,-90,3
36,-524,72,-527,69,-92,12,-551,45,-91,22,-99,10,-160,17,-67,4,-79,2,-538,58,-217,23,-121,8,-566,24,-97,10,-86,6,-98,5,-114,11,-90,3
37,-524,72,-527,69,-93,12,-551,45,-94,22,-109,10,-219,17,-67,4,-85,2,-538,58,-217,23,-130,8,-566,26,-97,10,-86,6,-98,5,-114,11,-90,3
38,-524,72,-527,69,-93,12,-551,45,-105,22,-109,10,-219,17,-67,4,-85,2,-538,58,-255,23,-166,8,-566,30,-98,10,-86,6,-98,5,-114,11,-90,3
39,-524,72,-527,69,-93,12,-551,45,-105,22,-109,10,-309,17,-67,4,-85,2,-538,58,-255,23,-166,8,-566,30,-98,10,-86,6,-98,5,-114,11,-90,3
40,-524,72,-527,69,-98,12,-551,45,-105,22,-109,10,-388,17,-67,4,-85,2,-538,58,-257,23,-170,8,-566,30,-98,10,-86,6,-98,5,-114,11,-90,3
41,-524,72,-527,69,-98,12,-551,45,-105,22,-109,10,-476,17,-67,4,-87,2,-538,58,-257,23,-170,8,-566,30,-98,10,-86,6,-98,5,-114,11,-90,3
42,-524,72,-527,69,-98,12,-551,45,-105,22,-109,10,-515,17,-67,4,-87,2,-538,58,-292,23,-170,8,-566,30,-99,10,-87,6,-103,14,-114,11,-90,3
43,-524,72,-527,69,-98,12,-551,45,-105,22,-117,10,-515,17,-67,4,-87,2,-538,58,-344,23,-170,8,-566,30,-99,10,-87,6,-133,14,-114,11,-90,3
44,-524,72,-527,69,-98,12,-551,45,-113,22,-117,10,-515,20,-67,4,-87,2,-538,58,-422,23,-171,8,-566,30,-99,10,-87,6,-133,14,-114,11,-90,3
45,-524,72,-527,69,-98,12,-551,45,-113,22,-122,10,-567,20,-67,4,-91,2,-538,58,-422,23,-200,8,-566,30,-99,10,-87,6,-133,14,-114,11,-90,3
46,-524,72,-527,69,-98,12,-551,45,-113,22,-122,10,-567,20,-67,4,-91,2,-538,58,-512,23,-200,8,-566,30,-99,10,-87,6,-133,14,-114,11,-90,3
47,-524,72,-527,69,-98,12,-551,45,-113,22,-125,10,-572,22,-67,4,-91,2,-538,58,-573,23,-206,13,-566,30,-104,10,-87,6,-136,14,-114,11,-90,3
48,-524,72,-527,69,-100,12,-551,45,-113,22,-125,10,-572,22,-67,4,-91,2,-538,58,-573,23,-281,23,-566,30,-104,10,-87,6,-139,14,-114,11,-90,3
49,-524,72,-527,69,-101,12,-551,45,-114,22,-125,10,-572,22,-67,4,-91,2,-538,58,-573,23,-368,23,-566,30,-104,10,-87,6,-139,14,-114,11,-91,3
50,-524,72,-527,69,-109,12,-551,45,-114,22,-131,10,-572,23,-67,4,-91,2,-538,58,-573,23,-413,23,-566,30,-106,10,-103,6,-151,14,-114,11,-91,3
51,-524,72,-527,69,-109,12,-551,45,-114,22,-133,10,-572,23,-67,4,-91,2,-538,58,-573,23,-501,23,-566,30,-106,10,-103,6,-151,14,-114,11,-91,3
52,-524,72,-527,69,-109,12,-551,45,-115,22,-137,10,-573,23,-69,4,-91,2,-538,58,-573,23,-573,23,-566,30,-108,10,-103,6,-159,14,-114,11,-91,3
53,-524,72,-527,69,-112,12,-551,45,-115,22,-142,10,-573,23,-71,4,-91,2,-538,58,-573,23,-573,23,-566,30,-135,10,-103,6,-207,14,-114,11,-96,3
54,-524,72,-527,69,-120,12,-551,45,-133,22,-160,10,-573,23,-75,4,-91,2,-538,58,-573,23,-573,23,-566,30,-140,10,-112,6,-233,15,-115,11,-96,3
55,-524,72,-527,69,-120,12,-551,45,-133,22,-160,10,-573,23,-75,4,-91,2,-538,58,-573,23,-573,23,-566,30,-140,10,-112,6,-322,15,-116,11,-96,3
56,-524,72,-527,69,-133,12,-551,45,-144,22,-160,10,-573,23,-75,4,-91,2,-538,58,-573,23,-573,23,-566,30,-142,10,-112,6,-385,15,-117,11,-96,3
57,-524,72,-527,69,-133,12,-551,45,-144,22,-162,13,-573,23,-98,4,-92,2,-538,58,-573,23,-573,23,-566,30,-142,10,-112,6,-446,15,-117,11,-96,3
58,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-98,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
59,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-188,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
60,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-278,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
61,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-368,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
62,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-458,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
63,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-548,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-117,11,-96,3
64,-524,72,-527,69,-138,12,-551,45,-144,22,-194,13,-573,23,-550,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-120,11,-179,5
65,-524,72,-527,69,-138,12,-551,45,-234,22,-194,13,-573,23,-550,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-120,11,-179,5
66,-524,72,-527,69,-138,12,-551,45,-324,22,-194,13,-573,23,-550,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-120,11,-179,5
67,-524,72,-527,69,-138,12,-551,45,-413,23,-194,13,-573,23,-550,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-120,11,-179,5
68,-524,72,-527,69,-138,12,-551,45,-435,91,-194,13,-573,23,-550,46,-93,2,-538,58,-573,23,-573,23,-566,30,-150,10,-114,6,-446,15,-120,11,-179,5
69,-524,72,-527,69,-138,12,-551,45,-435,161,-205,13,-573,23,-550,46,-95,2,-538,58,-573,23,-573,23,-566,30,-151,10,-114,6,-452,15,-120,11,-179,5
70,-524,72,-527,69,-138,12,-551,45,-435,161,-205,13,-573,23,-550,46,-95,2,-538,58,-573,23,-573,23,-566,30,-151,10,-114,6,-542,15,-120,11,-179,5
71,-524,72,-527,69,-138,12,-551,45,-435,161,-261,15,-573,23,-550,46,-95,2,-538,58,-573,23,-573,23,-566,30,-160,10,-114,6,-565,15,-120,11,-179,5
72,-524,72,-527,69,-146,15,-551,45,-435,161,-322,15,-573,23,-550,46,-95,2,-538,58,-573,23,-573,23,-566,30,-162,10,-114,6,-581,15,-120,11,-179,5
73,-524,72,-527,69,-150,15,-551,45,-435,161,-392,15,-573,23,-550,46,-95,2,-538,58,-573,23,-573,23,-566,30,-164,10,-128,6,-581,15,-120,11,-179,5
74,-524,72,-527,69,-155,15,-551,45,-435,161,-451,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-169,10,-136,6,-581,15,-131,11,-179,5
75,-524,72,-527,69,-162,15,-551,45,-435,161,-528,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-175,10,-136,6,-581,15,-131,11,-179,5
76,-524,72,-527,69,-248,15,-551,45,-435,161,-528,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-179,10,-136,6,-581,15,-131,11,-179,5
77,-524,72,-527,69,-338,15,-551,45,-435,161,-528,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-179,10,-136,6,-581,15,-131,11,-179,5
78,-524,72,-527,69,-427,16,-551,45,-435,161,-528,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-179,10,-136,6,-581,15,-131,11,-179,5
79,-524,72,-527,69,-515,18,-551,45,-435,161,-528,15,-573,23,-550,46,-97,2,-538,58,-573,23,-573,23,-566,30,-179,10,-136,6,-581,15,-131,11,-179,5
