STM n,STM p,STM_stable n,STM_stable p,STM_stable_validation n,STM_stable_validation p,STM_validation n,STM_validation p
-478.67460317460325,271.2142857142857,-439.595238095238,310.2936507936508,-449.23015873015885,305.5793650793651,-475.0079365079365,279.8015873015873
-485.4682539682539,275.5317460317461,-447.4761904761905,313.5238095238095,-457.2063492063492,308.7936507936508,-481.8412698412699,284.1587301587302
-492.85714285714283,279.25396825396825,-455.53968253968253,316.57142857142856,-465.25396825396825,311.93650793650795,-489.0,288.1904761904762
-499.8888888888888,283.33333333333337,-463.66666666666663,319.5555555555556,-473.07936507936523,315.3015873015873,-496.25396825396825,292.1269841269841
-506.96825396825403,287.36507936507934,-471.5793650793651,322.75396825396825,-480.8888888888888,318.6825396825397,-503.28571428571433,296.28571428571433
-514.2698412698412,291.17460317460313,-479.6031746031746,325.84126984126976,-489.09523809523813,321.66666666666663,-510.5793650793651,300.1825396825397
-521.4285714285714,295.1269841269841,-487.8253968253969,328.73015873015873,-497.02380952380946,324.92857142857144,-517.515873015873,304.4365079365079
-528.65873015873,299.0079365079365,-496.14285714285717,331.5238095238095,-505.15873015873007,327.98412698412693,-524.4444444444445,308.69841269841265
-535.9761904761905,302.80158730158735,-504.44444444444446,334.33333333333337,-513.2460317460316,331.0873015873016,-531.3571428571429,312.97619047619037
-543.2301587301587,306.6587301587302,-512.6349206349207,337.25396825396825,-521.1507936507936,334.37301587301585,-538.3809523809524,317.14285714285717
-550.4126984126984,310.58730158730157,-521.1349206349207,339.86507936507934,-529.1984126984128,337.51587301587296,-545.3888888888889,321.3253968253968
-557.7857142857143,314.3253968253968,-529.3333333333334,342.77777777777777,-537.2142857142859,340.6904761904762,-552.4444444444445,325.46031746031747
-564.9285714285713,318.2936507936508,-537.6825396825398,345.53968253968253,-545.3730158730158,343.72222222222223,-559.3492063492064,329.74603174603175
-572.2460317460317,322.0873015873016,-546.4206349206348,347.9126984126984,-553.3492063492064,346.936507936508,-566.6666666666666,333.61904761904765
-579.3968253968253,326.0476190476191,-555.0793650793651,350.3650793650794,-561.6666666666665,349.8095238095238,-573.7539682539682,337.72222222222223
-586.436507936508,330.11904761904765,-563.706349206349,352.8492063492063,-569.5,353.1666666666667,-580.8015873015873,341.86507936507934
-593.5317460317459,334.13492063492066,-572.452380952381,355.2142857142857,-577.3888888888888,356.4682539682539,-588.1507936507936,345.7063492063492
-600.7142857142859,338.06349206349205,-581.3095238095237,357.46825396825403,-585.8253968253968,359.2222222222222,-595.5555555555557,349.49206349206355
-607.9206349206349,341.968253968254,-590.0873015873016,359.80158730158735,-593.9206349206349,362.3174603174603,-602.8412698412698,353.3968253968254
