CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.0206173,0.202369114,0.198392148,0.136272186,0.194821024,0.206210544,0.126239006,0.138033173,0.216926156,0.180646706,0.185975484
0.021461628,0.202469035,0.19790594,0.137503839,0.194773963,0.206189088,0.131245935,0.138833707,0.216533025,0.182249694,0.185951801
0.027048898,0.202433071,0.197809816,0.13925977,0.195143821,0.206189878,0.130045834,0.14124211,0.216063494,0.182249694,0.186313296
0.030626967,0.202506971,0.198884627,0.143796248,0.195917557,0.206203046,0.132455529,0.140777615,0.216063494,0.182822995,0.186824797
0.037663606,0.202436908,0.197995114,0.144732118,0.196984353,0.206184224,0.133197933,0.14113879,0.216566468,0.183395077,0.185235931
0.041254267,0.202691785,0.199341653,0.146059643,0.196687872,0.20628776,0.133210355,0.144810779,0.216566468,0.183395077,0.184708665
0.044460423,0.202334662,0.19904421,0.145917834,0.196656039,0.206297069,0.134451569,0.14415647,0.215153104,0.182867661,0.184714875
0.048847116,0.201949553,0.198751103,0.147937875,0.196656039,0.20589653,0.138476998,0.146634547,0.215617317,0.182271325,0.184894261
0.048734771,0.202747291,0.198230286,0.15076519,0.197425279,0.205871306,0.139853038,0.147446054,0.214605048,0.182271325,0.184842336
0.053581287,0.202504757,0.197882722,0.149639046,0.197767455,0.205580838,0.140226575,0.14750148,0.214200882,0.181720789,0.184810092
0.054826544,0.201454398,0.197492577,0.152940577,0.197767455,0.204350918,0.143536203,0.151447136,0.214147774,0.182236918,0.184092848
0.059438602,0.200958274,0.197597919,0.152611433,0.198142799,0.204409622,0.145882268,0.154439842,0.21323233,0.182236918,0.184146668
0.062284902,0.201655915,0.196831488,0.153156424,0.197736237,0.204398764,0.148070976,0.155351202,0.212712894,0.181782623,0.184799766
0.062521544,0.201696396,0.196722459,0.155953398,0.197778189,0.20403296,0.148903914,0.155274356,0.210912357,0.181231113,0.182316689
0.066517554,0.202454672,0.195618566,0.156878836,0.197420699,0.204757752,0.151240533,0.156878376,0.211325393,0.181231113,0.181806038
0.069782288,0.20116028,0.195949225,0.157994575,0.197814193,0.203393781,0.152029527,0.158355855,0.2108784,0.181231113,0.182378502
0.072844697,0.201139264,0.195247871,0.158790309,0.197858844,0.203443368,0.1538055,0.159177454,0.21176845,0.181231113,0.182961951
0.077204794,0.201561731,0.195923138,0.160693545,0.198263439,0.203484898,0.156999552,0.160740859,0.211854853,0.181744442,0.183030302
0.079899719,0.202639385,0.195206309,0.161813711,0.198664749,0.203543196,0.15647678,0.161897381,0.211522442,0.181744442,0.183554813
0.085010972,0.203000942,0.195287425,0.16624645,0.198664749,0.203885707,0.155977493,0.164155421,0.211533265,0.181744442,0.184047441
0.089215232,0.202644418,0.195006402,0.168834611,0.199399227,0.204230728,0.158445459,0.165700358,0.210518792,0.181744442,0.18439941
0.090523665,0.203421431,0.196046058,0.1700417,0.198591359,0.204447432,0.160690675,0.166518039,0.210030855,0.181744442,0.184503904
0.095568593,0.20234294,0.19714879,0.170081208,0.1994811,0.203007148,0.162978381,0.165999057,0.209562225,0.181744442,0.185555095
0.103221443,0.201670923,0.196770449,0.170170734,0.19878037,0.2046213,0.166269198,0.166135639,0.209095252,0.181744442,0.186198003
0.103941596,0.20181095,0.196805726,0.170425169,0.198447293,0.205347614,0.167159006,0.165114859,0.208682216,0.181744442,0.185167709
0.104735089,0.200650093,0.196756495,0.172168247,0.19889254,0.204595725,0.167244396,0.168080175,0.208681415,0.181744442,0.186271986
0.110699682,0.200371638,0.196830139,0.173648269,0.1995923,0.205782707,0.166916109,0.167958672,0.207645497,0.181744442,0.1855865
0.114909336,0.200066875,0.197682831,0.176353765,0.199156445,0.206243037,0.171521525,0.169693287,0.207645497,0.181744442,0.186655907
0.121779557,0.200025647,0.196115599,0.178511283,0.198351216,0.205118306,0.169859488,0.17008164,0.207596319,0.181744442,0.187220268
0.124371355,0.200807423,0.195670716,0.179518144,0.198798665,0.205082139,0.174474025,0.172058586,0.20712339,0.181744442,0.186574149
0.129790129,0.201904369,0.194490183,0.180158456,0.198461754,0.204403233,0.174461878,0.173172118,0.205778634,0.181744442,0.186562559
0.134427251,0.203839988,0.194119269,0.181249569,0.198062594,0.20446384,0.17536054,0.176162481,0.204818366,0.181744442,0.186683294
0.140179009,0.202305856,0.195870547,0.180501981,0.197254436,0.203796961,0.175642572,0.176106735,0.205292872,0.181744442,0.186683294
0.141074795,0.201085153,0.19589917,0.180769618,0.198215455,0.203865052,0.177171746,0.177777258,0.206656291,0.181744442,0.187689968
0.15143734,0.200800882,0.196671575,0.181687997,0.198168817,0.203012335,0.180085588,0.176300058,0.206656291,0.181744442,0.187689968
0.153475037,0.200714876,0.195893924,0.183639026,0.19816712,0.203415966,0.181778394,0.178012251,0.20719064,0.181744442,0.186440347
0.156611979,0.199944645,0.194851153,0.18435362,0.198568478,0.20284888,0.183424539,0.179580403,0.207153297,0.181744442,0.187026867
0.163201696,0.200376034,0.194765633,0.183899258,0.198928345,0.202990723,0.184590157,0.181924867,0.208173503,0.181744442,0.185712662
0.168750854,0.199591449,0.194385209,0.187280822,0.198954306,0.203664473,0.185746825,0.184816113,0.21083839,0.181744442,0.184583382
0.171943255,0.199993401,0.194499177,0.186525575,0.199005112,0.203655561,0.186817586,0.188849246,0.211792362,0.181744442,0.184583382
0.173357203,0.198558246,0.194470406,0.191561478,0.199005112,0.203068072,0.189644201,0.188724261,0.212271863,0.181744442,0.183460948
0.173722461,0.197933011,0.194143091,0.191945604,0.199005112,0.201587348,0.190368665,0.186909084,0.211412718,0.181744442,0.182340688
0.18051507,0.197575918,0.194122149,0.1949894,0.199005112,0.200149458,0.191354753,0.189399215,0.210928565,0.181744442,0.182340688
0.186169098,0.197314184,0.193779644,0.195126214,0.199005112,0.200100584,0.193905678,0.193200579,0.210972745,0.181744442,0.182355272
0.189543036,0.19793974,0.194014744,0.196802539,0.199005112,0.199412347,0.195543442,0.194297386,0.21144209,0.181744442,0.183003697
