CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.058708361,0.118764144,0.11451925,0.098133402,0.117234541,0.118255068,0.094097301,0.099220638,0.120722651,0.10520228,0.102009079
0.06201345,0.118410602,0.115366344,0.098239876,0.118049077,0.117789854,0.09602798,0.100080502,0.121487233,0.10520228,0.103191808
0.066449573,0.117979408,0.11523621,0.098074628,0.117778076,0.119520317,0.097929555,0.099793246,0.121320783,0.10520228,0.103576575
0.066339834,0.118180386,0.115395562,0.098916484,0.118000543,0.119816154,0.098076802,0.099569051,0.121159939,0.10520228,0.103121021
0.066732738,0.118027658,0.115503217,0.100506407,0.118202972,0.119531351,0.098012563,0.101028763,0.121435458,0.10520228,0.104165298
0.070174855,0.117970731,0.115546657,0.101817819,0.119035232,0.120365824,0.098062381,0.100514622,0.121064274,0.10520228,0.10435178
0.073417366,0.117643762,0.116391972,0.103742341,0.119066962,0.120967218,0.100810069,0.102321176,0.121064274,0.10520228,0.104552067
0.077415669,0.117999327,0.115700071,0.104516157,0.118554316,0.120170339,0.100028175,0.101431277,0.121003638,0.10520228,0.105266103
0.078892439,0.119020631,0.115544199,0.105417952,0.119137371,0.120475388,0.10264514,0.102853482,0.120154742,0.10520228,0.104409759
0.081909863,0.119577795,0.115298794,0.106019511,0.118957945,0.120396883,0.102857442,0.103639282,0.119490387,0.10520228,0.104530431
0.085571202,0.12091651,0.115269752,0.106253737,0.118847442,0.120407969,0.104027377,0.105636298,0.118898732,0.10520228,0.105178204
0.089126735,0.120343677,0.117027877,0.106294702,0.118189547,0.120276179,0.104289115,0.105260451,0.119207421,0.10520228,0.105178204
0.089170889,0.120112933,0.117007102,0.106704329,0.119588959,0.120436049,0.104731807,0.105895395,0.120127378,0.10520228,0.105873838
0.094304052,0.120045412,0.117671394,0.107564338,0.119695797,0.120505825,0.107021937,0.104950408,0.120127378,0.10520228,0.105873838
0.095224651,0.120222085,0.117213537,0.108272481,0.119777757,0.121235694,0.108045153,0.106912266,0.12065716,0.10520228,0.105500219
0.097882942,0.119936515,0.116739932,0.1096746,0.120320635,0.121735908,0.109034334,0.107835587,0.12056639,0.10520228,0.106279946
0.101681558,0.12061161,0.11709971,0.110462943,0.120539933,0.121616118,0.109643329,0.109112434,0.121102495,0.10520228,0.105997137
0.103668124,0.120408699,0.117041036,0.112679784,0.120539933,0.122525299,0.110319146,0.110975183,0.123097772,0.10520228,0.105607274
0.105514343,0.120558296,0.11723755,0.111980145,0.120579805,0.122345383,0.111239601,0.112546431,0.124095488,0.10520228,0.105607274
0.105904058,0.120047276,0.117322052,0.115447858,0.120579805,0.122181564,0.113704414,0.112408477,0.12475368,0.10520228,0.104405286
