CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
0.003125,0.11876536,0.114667454,0.063331407,0.116100953,0.120823386,0.058554422,0.065513904,0.12562711,0.094881574,0.094309534
0.003744081,0.119682455,0.116025096,0.064922901,0.116197648,0.119830381,0.059513481,0.066353343,0.125518046,0.096167868,0.098243097
0.004134706,0.12068786,0.116103226,0.067150181,0.116013389,0.119630857,0.060710523,0.06745819,0.125747431,0.096167868,0.100541305
0.005508996,0.12126691,0.116498842,0.067633218,0.11604309,0.121017655,0.063121813,0.067244813,0.125926361,0.096803852,0.09989549
0.005639205,0.121020979,0.115868518,0.068300017,0.114961218,0.122328854,0.064499495,0.06775778,0.125814244,0.096944706,0.100584289
0.006461606,0.120913248,0.114968473,0.06839172,0.114558646,0.122330492,0.066256634,0.066896407,0.125478207,0.097548053,0.101143536
0.006666219,0.119965971,0.115017209,0.070220688,0.114069884,0.121328319,0.065889432,0.068439726,0.124005087,0.097548053,0.1019921
0.00699174,0.121132923,0.113618554,0.071213375,0.113878415,0.121054707,0.066402243,0.071424089,0.124450436,0.097847366,0.102645474
0.008319865,0.120524673,0.113773784,0.072509164,0.113878415,0.1210349,0.067470932,0.071003519,0.124450436,0.097847366,0.103498634
0.008877672,0.120324186,0.114402298,0.072988894,0.114095188,0.120541319,0.067389497,0.072852568,0.124429176,0.098463878,0.103997823
0.008950992,0.119796275,0.114997588,0.073162054,0.115220532,0.120637191,0.067433743,0.071898446,0.124841004,0.098686587,0.104885453
0.008999355,0.119577161,0.115198019,0.074045636,0.115102932,0.121474083,0.068865244,0.0727071,0.124243196,0.099189427,0.104843194
0.00936112,0.118885104,0.115690012,0.073592423,0.114506003,0.121297499,0.070336627,0.073628349,0.124243196,0.098703639,0.105801955
0.009849894,0.118832094,0.115516097,0.074454557,0.114593955,0.121422576,0.072904796,0.074512538,0.123906381,0.099333607,0.105576983
0.01249194,0.119019914,0.115273242,0.075552419,0.114912052,0.121205638,0.072036194,0.076064412,0.1237938,0.099333607,0.106200458
0.014156409,0.118933457,0.116474249,0.078375548,0.115320598,0.121056744,0.07339914,0.075993312,0.1237938,0.099445568,0.106261404
0.017702758,0.11889669,0.115814459,0.079173235,0.115885956,0.121334427,0.073958439,0.076223594,0.12394166,0.099817868,0.105537522
0.019706011,0.119119159,0.116675457,0.080151685,0.115549552,0.121165882,0.073876706,0.078484355,0.12394166,0.099817868,0.105063044
0.021060455,0.119067743,0.116414546,0.079958053,0.115611458,0.121255829,0.07416555,0.078282818,0.12342687,0.099190428,0.104741799
0.022528786,0.118894489,0.11615008,0.081220604,0.115611458,0.120743656,0.075920042,0.079379755,0.123640457,0.099055288,0.104723668
0.022888432,0.119207157,0.115685646,0.083143869,0.115809746,0.120738004,0.077095376,0.079247139,0.123094372,0.099055288,0.10458502
0.025079078,0.119014095,0.115534781,0.082398559,0.116215734,0.120769988,0.076810122,0.079869101,0.122985904,0.098904676,0.104730471
0.026736771,0.118411698,0.115364177,0.084483322,0.116215734,0.120334045,0.078667875,0.082546602,0.12291112,0.099080534,0.10402289
0.029015425,0.118171492,0.115460299,0.084158261,0.116417106,0.120320372,0.080094146,0.084598511,0.122071349,0.099080534,0.103762798
0.030493559,0.118358878,0.114826514,0.084316375,0.115658652,0.120354364,0.081589306,0.084945418,0.121527201,0.098836906,0.103926017
0.030983595,0.118358878,0.115156811,0.086450309,0.115658652,0.12015041,0.082451971,0.085516865,0.120709528,0.098759782,0.102133462
0.033493026,0.118672596,0.114378166,0.08743929,0.115585643,0.120377993,0.083373299,0.086471339,0.120970892,0.098759782,0.10174751
0.035986866,0.117557599,0.114794614,0.088219782,0.11580593,0.119220366,0.083583164,0.087634506,0.120709358,0.098759782,0.102339962
0.037914931,0.117586316,0.114209872,0.088577529,0.115601839,0.119157737,0.084811825,0.088356931,0.121250135,0.098759782,0.102638665
0.04023099,0.11764777,0.114723457,0.089592269,0.115818924,0.119034009,0.087635615,0.08957471,0.121324854,0.098939362,0.102683321
0.04175269,0.118784155,0.114083006,0.090080676,0.116079868,0.119034009,0.08738657,0.090163467,0.121172646,0.098939362,0.102747323
0.045032268,0.119007947,0.113800168,0.092584016,0.116079868,0.119251351,0.08738392,0.091459313,0.121263182,0.098939362,0.102998755
0.047984538,0.118784155,0.113597874,0.094278205,0.116467906,0.119116101,0.088623498,0.092323065,0.120820178,0.098939362,0.102899552
0.048946247,0.119209202,0.114333864,0.095062135,0.115810697,0.119494846,0.090116415,0.092702478,0.120712396,0.098939362,0.102848864
0.053067026,0.118769764,0.114952837,0.095195666,0.11610814,0.118934674,0.09110637,0.092440298,0.120403436,0.098939362,0.103760117
0.058263935,0.118204357,0.11464694,0.094829785,0.115680638,0.119673836,0.092975476,0.092692814,0.120067204,0.098939362,0.104415045
0.058589668,0.117918785,0.114639133,0.094935548,0.115405683,0.119983443,0.093738694,0.092141113,0.119842617,0.098939362,0.103381162
0.059093106,0.116808811,0.114580411,0.096403381,0.115624558,0.119522297,0.09392831,0.093694565,0.119952459,0.098939362,0.103980676
0.062620023,0.116402142,0.114727472,0.09768153,0.115927415,0.120037183,0.093885443,0.093753393,0.119429534,0.098939362,0.10392836
0.065318936,0.116271401,0.115155475,0.099659746,0.115534844,0.120204329,0.097233087,0.095210433,0.119429534,0.098939362,0.104326375
0.069556994,0.116175422,0.114364643,0.100650472,0.114912141,0.1196117,0.095589297,0.094989664,0.119455606,0.098939362,0.104567407
0.071100401,0.116617391,0.114199686,0.101549106,0.114979597,0.119653359,0.098349481,0.09609851,0.119023093,0.098939362,0.103927098
0.07424628,0.117276822,0.11361745,0.10167968,0.114765946,0.119182901,0.098330424,0.097183041,0.118435277,0.098939362,0.103464202
0.077134808,0.118230111,0.113444565,0.102263937,0.114456704,0.119210081,0.09948142,0.099078024,0.11794145,0.098939362,0.103372218
0.080362467,0.117273368,0.113829285,0.101776625,0.113980642,0.118363097,0.099903818,0.099291443,0.118205006,0.098939362,0.103372218
0.080622335,0.116341149,0.113846077,0.102373218,0.113923649,0.118213797,0.101086922,0.10057275,0.118989398,0.098939362,0.103840878
0.085744223,0.116274748,0.114403126,0.101799486,0.113909154,0.117909923,0.102539294,0.099630439,0.118989398,0.098939362,0.103840878
0.086811382,0.116184018,0.114024565,0.103443495,0.113955595,0.117730531,0.10316001,0.101054911,0.119330553,0.098939362,0.103148424
0.088297571,0.115806049,0.113385456,0.104214964,0.114015062,0.117674914,0.104054957,0.102150173,0.119566878,0.098939362,0.103276385
0.092620561,0.115913175,0.113213873,0.104558919,0.114278468,0.117512667,0.105366746,0.103611929,0.119896017,0.098939362,0.102400825
0.095565134,0.115283682,0.112879373,0.107196009,0.114278468,0.118001414,0.106005711,0.104968868,0.121867121,0.098939362,0.101452198
0.09769335,0.11548116,0.112870513,0.106885611,0.114278468,0.117688044,0.107402883,0.106797327,0.12240133,0.098939362,0.101452198
0.099000403,0.114564088,0.112882618,0.110200775,0.114278468,0.11682106,0.108701022,0.10734648,0.122621426,0.098939362,0.100166468
0.09924952,0.113752893,0.112743655,0.110594434,0.114278468,0.115843815,0.10910897,0.105869238,0.122144065,0.098939362,0.09980268
0.103273808,0.113494191,0.112629015,0.112262462,0.114278468,0.115001936,0.109825304,0.107801674,0.121548148,0.098939362,0.09980268
0.10676049,0.113299109,0.112134457,0.112627812,0.114278468,0.115048948,0.111747689,0.110231389,0.121840508,0.098939362,0.099705587
0.108214856,0.113675751,0.112193485,0.113111226,0.114278468,0.114405165,0.112952775,0.111158507,0.121801093,0.098939362,0.100002665
