CVIRS,MML,Adaptive,MMC,STM,Greedy_sample,Random,Random_sample,Greedy,MASFo,Query
7.6328125,5.6484375,5.442578125,5.997265625,5.5484375,5.635546875,6.113671875,6.25859375,5.739919355,6.862723214,6.056712963
7.5296875,5.63046875,5.42734375,5.922265625,5.556640625,5.594140625,6.08359375,6.303515625,5.727822581,6.846540179,6.101273148
7.458203125,5.630078125,5.462109375,5.91171875,5.476171875,5.56484375,6.03671875,6.258984375,5.724798387,6.758370536,6.03125
7.5859375,5.623828125,5.53125,5.871484375,5.484375,5.513671875,6.048046875,6.210546875,5.684475806,6.772321429,5.986689815
7.556640625,5.540625,5.507421875,5.903125,5.512109375,5.46171875,5.973046875,6.169140625,5.691028226,6.764508929,6.008101852
7.53203125,5.528515625,5.40625,5.789453125,5.48515625,5.453125,5.94375,6.162890625,5.735383065,6.673549107,5.940393519
7.519140625,5.556640625,5.405078125,5.783984375,5.431640625,5.44453125,5.9671875,6.17421875,5.671875,6.677455357,5.887152778
7.54140625,5.4234375,5.40390625,5.8484375,5.484765625,5.4046875,5.9140625,6.119921875,5.677419355,6.598214286,5.810185185
7.5203125,5.44375,5.383984375,5.7765625,5.46328125,5.446484375,5.88671875,6.09765625,5.62046371,6.569196429,5.861689815
7.48359375,5.43671875,5.387890625,5.70078125,5.400390625,5.394921875,5.923046875,6.102734375,5.623991935,6.435267857,5.826967593
7.492578125,5.46796875,5.399609375,5.765234375,5.443359375,5.378125,5.843359375,6.05703125,5.631048387,6.428013393,5.827546296
7.50078125,5.395703125,5.415625,5.737890625,5.386328125,5.437890625,5.822265625,6.031640625,5.602822581,6.348214286,5.811342593
7.44453125,5.37890625,5.380859375,5.70703125,5.405859375,5.39921875,5.825,6.04921875,5.650705645,6.4296875,5.792824074
7.4390625,5.43046875,5.39921875,5.683203125,5.35546875,5.416796875,5.75703125,6.030859375,5.584173387,6.282924107,5.753472222
7.4515625,5.383984375,5.361328125,5.7015625,5.3796875,5.376171875,5.76484375,6.024609375,5.605342742,6.193638393,5.705439815
7.36953125,5.413671875,5.366015625,5.66484375,5.4140625,5.3984375,5.753515625,6.005078125,5.671370968,6.257254464,5.686342593
7.3828125,5.3734375,5.3734375,5.72421875,5.380859375,5.355859375,5.7328125,5.98671875,5.619455645,6.193080357,5.675347222
7.3921875,5.388671875,5.357421875,5.640625,5.396484375,5.3578125,5.720703125,5.979296875,5.617439516,6.115513393,5.623263889
7.431640625,5.334765625,5.353515625,5.627734375,5.362109375,5.30234375,5.730859375,5.931640625,5.609375,6.078683036,5.530671296
7.3359375,5.3984375,5.320703125,5.634765625,5.358203125,5.36171875,5.763671875,5.9640625,5.587197581,6.051339286,5.539930556
7.325390625,5.34375,5.2875,5.6328125,5.3984375,5.34609375,5.739453125,5.913671875,5.554939516,5.953683036,5.571180556
7.270703125,5.33984375,5.3078125,5.590625,5.3875,5.323828125,5.6984375,5.91953125,5.575604839,5.952008929,5.462384259
7.27890625,5.31953125,5.33046875,5.57578125,5.332421875,5.344140625,5.683203125,5.894921875,5.614415323,5.926339286,5.502893519
7.1515625,5.311328125,5.28125,5.555078125,5.3515625,5.32890625,5.633203125,5.875390625,5.497983871,5.840959821,5.537037037
7.166796875,5.306640625,5.2828125,5.533203125,5.369140625,5.297265625,5.63359375,5.916015625,5.486895161,5.8046875,5.489583333
7.105078125,5.312109375,5.22890625,5.528125,5.376953125,5.31171875,5.6359375,5.85390625,5.472782258,5.863839286,5.47974537
7.0734375,5.326953125,5.25234375,5.58515625,5.328515625,5.26015625,5.5984375,5.802734375,5.553427419,5.820870536,5.447916667
7.012890625,5.26640625,5.22265625,5.494921875,5.31328125,5.338671875,5.619140625,5.8625,5.485887097,5.778459821,5.482060185
6.962890625,5.297265625,5.234765625,5.525,5.3328125,5.33828125,5.551953125,5.778515625,5.491431452,5.814174107,5.391782407
6.968359375,5.307421875,5.2671875,5.516796875,5.30078125,5.294921875,5.55546875,5.813671875,5.464717742,5.797991071,5.420717593
6.98046875,5.30234375,5.226953125,5.5328125,5.29921875,5.274609375,5.542578125,5.8046875,5.513104839,5.709263393,5.414930556
6.86875,5.248828125,5.226953125,5.45234375,5.308203125,5.295703125,5.5359375,5.81171875,5.448084677,5.697544643,5.397569444
6.912109375,5.32265625,5.21875,5.51953125,5.283203125,5.31796875,5.5328125,5.735546875,5.458669355,5.729352679,5.453703704
6.85703125,5.264453125,5.20703125,5.498828125,5.269140625,5.303515625,5.5609375,5.802734375,5.451108871,5.755580357,5.393518519
6.81796875,5.241015625,5.18515625,5.39765625,5.28984375,5.303515625,5.52890625,5.8171875,5.456149194,5.690848214,5.405671296
6.759765625,5.2546875,5.1875,5.410546875,5.275390625,5.280859375,5.508203125,5.763671875,5.430947581,5.674107143,5.434027778
6.703515625,5.247265625,5.190234375,5.3875,5.230859375,5.27421875,5.48515625,5.744140625,5.434979839,5.619977679,5.373842593
6.694140625,5.26015625,5.1953125,5.41328125,5.262109375,5.2328125,5.516015625,5.6953125,5.404737903,5.635602679,5.361689815
6.5671875,5.25546875,5.257421875,5.457421875,5.25859375,5.3171875,5.470703125,5.70078125,5.387096774,5.573660714,5.450231481
6.61953125,5.24765625,5.217578125,5.386328125,5.23828125,5.298046875,5.4796875,5.70859375,5.395665323,5.56640625,5.373842593
6.527734375,5.1984375,5.16640625,5.365625,5.269921875,5.296875,5.44765625,5.70234375,5.422379032,5.521763393,5.379050926
6.471875,5.24375,5.19921875,5.32421875,5.3046875,5.27421875,5.464453125,5.6515625,5.419858871,5.527901786,5.351851852
6.442578125,5.2125,5.216015625,5.33515625,5.2046875,5.262109375,5.437890625,5.65078125,5.403225806,5.568638393,5.393518519
6.361328125,5.24921875,5.1828125,5.289453125,5.214453125,5.280078125,5.456640625,5.671484375,5.375504032,5.51953125,5.352430556
6.3546875,5.221484375,5.232421875,5.31953125,5.208984375,5.276953125,5.437890625,5.612890625,5.373991935,5.46484375,5.36400463
6.325390625,5.228515625,5.191796875,5.34609375,5.252734375,5.26953125,5.39140625,5.612890625,5.33921371,5.521205357,5.379050926
6.28515625,5.251953125,5.171875,5.27890625,5.2375,5.24453125,5.43203125,5.625,5.329133065,5.483258929,5.392361111
6.190234375,5.240234375,5.14140625,5.27265625,5.183203125,5.257421875,5.408203125,5.651171875,5.320060484,5.479910714,5.347800926
6.127734375,5.209375,5.15390625,5.246875,5.242578125,5.25703125,5.396875,5.65078125,5.327116935,5.48828125,5.332175926
6.058203125,5.2265625,5.1984375,5.2375,5.238671875,5.265234375,5.38671875,5.59375,5.293850806,5.514508929,5.405092593
6.06953125,5.206640625,5.13828125,5.2390625,5.233203125,5.25078125,5.362890625,5.60078125,5.310987903,5.507254464,5.342013889
5.971875,5.185546875,5.198046875,5.258203125,5.188671875,5.24375,5.34375,5.561328125,5.293346774,5.481584821,5.388888889
5.930859375,5.240625,5.195703125,5.252734375,5.215625,5.2296875,5.275,5.493359375,5.280745968,5.452566964,5.361111111
5.848828125,5.173828125,5.152734375,5.245703125,5.23203125,5.241015625,5.25546875,5.437109375,5.294858871,5.47265625,5.345486111
5.8390625,5.178125,5.200390625,5.230078125,5.25546875,5.2359375,5.223046875,5.502734375,5.262600806,5.45703125,5.339699074
5.807421875,5.1828125,5.157421875,5.21171875,5.22421875,5.193359375,5.219140625,5.503515625,5.252520161,5.481026786,5.324074074
5.7765625,5.199609375,5.169140625,5.234765625,5.182421875,5.170703125,5.245703125,5.50859375,5.280241935,5.421875,5.368055556
5.7125,5.176953125,5.115234375,5.205078125,5.115625,5.25078125,5.1984375,5.499609375,5.21875,5.412946429,5.351273148
5.705078125,5.1671875,5.13671875,5.179296875,5.206640625,5.233203125,5.223828125,5.427734375,5.22328629,5.403459821,5.33275463
5.638671875,5.229296875,5.190234375,5.184765625,5.146484375,5.208984375,5.2125,5.49375,5.221270161,5.392299107,5.309606481
5.6078125,5.182421875,5.1359375,5.209765625,5.175390625,5.201171875,5.2171875,5.4109375,5.250504032,5.423549107,5.348958333
5.57734375,5.14609375,5.13671875,5.17265625,5.173046875,5.16640625,5.1828125,5.441796875,5.195060484,5.440290179,5.291666667
5.58828125,5.20703125,5.1625,5.1890625,5.125390625,5.153125,5.173046875,5.42109375,5.238407258,5.397879464,5.356481481
5.4625,5.185546875,5.21171875,5.176171875,5.166796875,5.17734375,5.18984375,5.446875,5.210685484,5.397321429,5.341435185
5.425,5.158984375,5.134765625,5.161328125,5.159765625,5.137109375,5.19140625,5.357421875,5.205645161,5.358816964,5.3125
5.4078125,5.1640625,5.14453125,5.17265625,5.1921875,5.178515625,5.19765625,5.390234375,5.251512097,5.337611607,5.347800926
5.30703125,5.16171875,5.15234375,5.158984375,5.144140625,5.173046875,5.1515625,5.419921875,5.193548387,5.383370536,5.319444444
